grade,atrisk,at_risk_3,read_scale_score,ell_indicator,math_scale_score
4,0,0,1.160356393,No,0.537350405
3,0,0,0.815874708,No,0.026659574
3,0,0,0.815874708,No,0.537350405
10,1,2,-1.015872168,No,-1.035334069
3,0,0,0.605868812,No,0.494006045
3,0,0,0.605868812,No,0.1880636
4,0,0,0.716145593,No,0.494006045
4,0,0,0.716145593,No,0.1880636
8,0,0,0.298546024,No,0.190474635
3,0,0,-0.86417246,No,-0.707742022
3,0,0,-0.86417246,No,-0.161223205
4,1,2,-1.356838143,No,-0.707742022
4,1,2,-1.356838143,No,-0.161223205
3,0,0,0.535866847,No,0.013420198
10,1,2,0.075357963,No,-0.917076582
8,1,2,0.218059387,No,-1.083831493
6,0,0,-0.122373851,No,-0.526426133
6,0,0,-0.122373851,No,-0.581185884
6,0,0,-0.603023186,No,-0.526426133
6,0,0,-0.603023186,No,-0.581185884
3,0,0,-1.214182287,No,0.160187137
3,0,0,-1.214182287,No,-1.092654685
4,0,0,-0.320346275,No,0.160187137
4,0,0,-0.320346275,No,-1.092654685
10,0,0,0.852199441,No,1.08130336
10,0,0,0.442322629,No,-0.238518109
10,0,0,0.368929696,No,0.069917561
3,0,0,0.904982698,No,0.145275747
5,1,2,0.924418593,No,1.049430173
5,1,2,0.924418593,No,0.610117867
6,0,0,0.641098468,No,1.049430173
6,0,0,0.641098468,No,0.610117867
8,0,0,0.700979208,No,-0.02190972
5,1,2,-1.054731827,No,-0.620921945
5,1,2,-1.054731827,No,-0.373538797
4,1,2,-2.983435707,No,-0.620921945
4,1,2,-2.983435707,No,-0.373538797
10,0,0,2.443519701,No,-0.265647731
4,0,0,-0.320346275,No,0.026659574
9,1,2,0.437072417,No,-0.265647731
PK4,1,2,-0.094150841,No,-0.106867989
PK4,1,2,-0.094150841,No,-0.219437672
4,1,2,-0.542451675,No,-0.106867989
4,1,2,-0.542451675,No,-0.219437672
3,0,0,0.745872743,No,-0.307159333
3,0,0,0.745872743,No,0.362707003
4,0,0,0.345969926,No,-0.307159333
4,0,0,0.345969926,No,0.362707003
3,0,0,-0.514162633,No,0.494006045
3,0,0,-0.514162633,No,0.479135938
4,1,2,-0.024205741,No,0.494006045
4,1,2,-0.024205741,No,0.479135938
4,0,0,-0.098240875,No,-0.106867989
4,0,0,-0.098240875,No,0.362707003
3,0,0,-0.164152807,No,-0.106867989
3,0,0,-0.164152807,No,0.362707003
4,1,2,-1.875084077,No,-1.175088493
10,0,0,1.543216624,No,-0.546953778
7,0,0,0.592110005,No,0.279627615
7,0,0,0.592110005,No,0.802232766
5,0,0,0.043495388,No,0.279627615
5,0,0,0.043495388,No,0.802232766
8,0,0,1.344872302,No,1.464780763
4,1,2,0.634893162,No,-0.577998124
4,1,2,0.634893162,No,-0.756707357
5,1,2,0.766475295,No,-0.577998124
5,1,2,0.766475295,No,-0.756707357
4,1,2,1.012286127,No,1.16164386
4,1,2,1.012286127,No,0.770208276
3,1,2,1.2358865,No,1.16164386
3,1,2,1.2358865,No,0.770208276
3,1,2,0.976272902,No,1.40347507
5,1,2,0.069044374,No,-0.2820421
3,0,0,-0.306950768,No,-0.655396549
4,0,0,0.494040193,No,-0.908033367
4,0,0,0.494040193,No,0.071634665
3,0,0,0.605868812,No,-0.908033367
3,0,0,0.605868812,No,0.071634665
3,0,0,1.617884737,No,1.40347507
6,0,0,0.342469541,No,-0.185042556
6,0,0,0.342469541,No,-0.536944947
5,0,0,1.079941178,No,-0.185042556
5,0,0,1.079941178,No,-0.536944947
10,0,0,3.135398074,No,2.428254451
3,1,2,-1.305013622,No,-1.341687088
10,0,0,0.644635929,No,1.337865473
7,1,2,0.780533146,No,1.084247774
7,1,2,0.780533146,No,1.67010347
8,1,2,0.509403415,No,1.084247774
8,1,2,0.509403415,No,1.67010347
10,1,2,0.368929696,No,0.625101767
6,1,2,0.624037724,No,0.544493307
6,1,2,0.624037724,No,0.169538052
7,1,2,0.592110005,No,0.544493307
7,1,2,0.592110005,No,0.169538052
8,0,0,1.344872302,No,0.756832914
8,1,2,-1.311186712,No,-0.588267999
10,0,0,1.40570214,No,0.888881776
10,0,0,0.021945392,No,-0.393928787
3,0,0,-0.021789952,No,0.316848382
6,1,2,-0.454112328,No,-0.581185884
6,1,2,-0.454112328,No,-0.146809305
7,0,0,0.421376692,No,-0.581185884
7,0,0,0.421376692,No,-0.146809305
8,1,2,-0.506320344,No,0.048885065
8,1,2,-0.10388716,No,0.048885065
3,1,2,-1.284184252,No,-0.640978241
3,1,2,-1.284184252,No,-0.394081075
4,1,2,-1.578943543,No,-0.640978241
4,1,2,-1.578943543,No,-0.394081075
3,1,2,0.18585702,No,0.362707003
3,1,2,0.18585702,No,-0.707742022
4,1,2,-0.838592209,No,0.362707003
4,1,2,-0.838592209,No,-0.707742022
4,0,0,-0.233505767,No,-1.299849004
4,0,0,-0.233505767,No,-0.986916776
5,0,0,-0.30969255,No,-1.299849004
5,0,0,-0.30969255,No,-0.986916776
8,0,0,1.586332213,No,2.951471246
5,1,2,1.428732431,No,0.92137027
5,1,2,1.428732431,No,1.076395701
4,1,2,1.141459203,No,0.92137027
4,1,2,1.141459203,No,1.076395701
10,1,2,-0.658571367,No,-0.176830975
5,1,2,1.263168147,No,1.330288922
5,1,2,1.263168147,No,1.212181113
4,1,2,1.50329209,No,1.330288922
4,1,2,1.50329209,No,1.212181113
UN,1,2,-1.098928965,No,-1.225512252
4,0,0,-1.208767876,No,-0.574214459
4,0,0,-1.208767876,No,-0.801582347
3,0,0,0.255858985,No,-0.574214459
3,0,0,0.255858985,No,-0.801582347
6,0,0,-0.10547385,No,0.03658646
6,0,0,-0.10547385,No,-0.12331892
5,0,0,0.069044374,No,0.03658646
5,0,0,0.069044374,No,-0.12331892
8,0,0,-0.264860433,No,-0.942241923
3,0,0,1.261433718,No,1.746620339
6,1,2,-2.942150911,No,-2.104163612
7,1,2,-3.078656225,No,-2.104163612
4,0,0,2.196848261,No,1.695754111
4,0,0,2.196848261,No,1.352352951
3,0,0,1.795902223,No,1.695754111
3,0,0,1.795902223,No,1.352352951
3,1,2,0.762402291,No,-0.140678644
7,0,0,0.079910066,No,0.186695605
7,0,0,0.079910066,No,0.738963294
7,0,0,0.20824303,No,0.186695605
7,0,0,0.20824303,No,0.738963294
10,0,0,-0.18561812,No,-0.137366674
3,0,0,0.619821883,No,0.431230139
6,1,2,1.370449299,No,0.61070973
5,0,0,0.768896008,No,1.311100698
5,0,0,0.768896008,No,1.172877446
6,0,0,0.939727395,No,1.311100698
6,0,0,0.939727395,No,1.172877446
5,1,2,1.079941178,No,0.864259264
5,1,2,1.079941178,No,0.992472139
6,1,2,1.014384627,No,0.864259264
6,1,2,1.014384627,No,0.992472139
6,0,0,0.706972343,No,1.055310651
6,0,0,0.706972343,No,0.875575422
7,0,0,0.933576631,No,1.055310651
7,0,0,0.933576631,No,0.875575422
6,1,2,-2.444543194,No,-2.567678573
UN,1,2,-0.071427903,No,-0.361892377
5,0,0,1.857554104,No,0.247022899
5,0,0,1.857554104,No,-0.791847795
6,0,0,0.641098468,No,0.247022899
6,0,0,0.641098468,No,-0.791847795
3,0,0,0.691112087,No,-0.369442157
6,1,2,-1.150675096,No,-1.728133468
3,1,2,-0.235660564,No,-0.083487766
4,1,2,-1.101904695,No,-0.106867989
4,1,2,-1.101904695,No,-3.304122475
4,0,0,-1.060697609,No,-0.106867989
4,0,0,-1.060697609,No,-3.304122475
8,1,2,-0.10388716,No,-0.517473214
5,0,0,-0.319762089,No,0.164037884
5,0,0,-0.319762089,No,-0.308489829
6,0,0,-0.254788314,No,0.164037884
6,0,0,-0.254788314,No,-0.308489829
10,0,0,0.852199441,No,1.209584417
7,0,0,-0.200535625,No,0.122584736
5,0,0,0.021436018,No,1.262135814
5,0,0,0.021436018,No,0.329575937
4,1,2,0.345426852,No,1.262135814
4,1,2,0.345426852,No,0.329575937
3,0,0,1.261433718,No,2.490101757
5,1,2,-1.054731827,No,-1.668447864
5,1,2,-1.054731827,No,-1.164063592
4,1,2,-0.595338654,No,-1.668447864
4,1,2,-0.595338654,No,-1.164063592
8,1,2,0.781465845,No,0.473653775
11,1,2,-1.098928965,No,-0.238518109
6,1,2,-0.122373851,No,0.169538052
6,1,2,-0.122373851,No,0.213411192
7,1,2,-0.432289873,No,0.169538052
7,1,2,-0.432289873,No,0.213411192
8,0,0,2.14973867,No,1.252396409
8,0,0,-0.184373797,No,0.473653775
4,0,0,0.634893162,No,1.262135814
4,0,0,0.634893162,No,1.41585923
5,0,0,1.594296714,No,1.262135814
5,0,0,1.594296714,No,1.41585923
10,0,1,0.229508905,No,-1.420177237
3,0,0,-0.592111583,No,-0.083487766
3,1,2,-0.444160668,No,0.026659574
4,1,2,-0.320346275,No,0.026659574
8,0,0,-0.747780254,No,-0.588267999
5,0,0,1.235463763,No,0.418940731
5,0,0,1.235463763,No,-0.308489829
6,1,2,-0.254788314,No,0.418940731
6,1,2,-0.254788314,No,-0.308489829
3,0,0,-0.024148876,No,-0.51051001
6,0,0,-1.283458523,No,-0.083539834
6,0,0,-1.283458523,No,-0.779835153
7,0,0,-0.603023186,No,-0.083539834
7,0,0,-0.603023186,No,-0.779835153
6,0,0,1.12164544,No,-0.589695605
6,0,0,1.12164544,No,0.147194769
7,0,0,1.018943288,No,-0.589695605
7,0,0,1.018943288,No,0.147194769
4,1,2,0.634893162,No,0.239839182
7,1,2,0.126487299,No,-1.223743519
7,1,2,0.126487299,No,-0.779703644
8,1,2,-0.441281706,No,-1.223743519
8,1,2,-0.441281706,No,-0.779703644
3,1,2,-0.663401787,No,-0.426633035
3,1,2,0.115855055,No,0.42092147
3,1,2,0.115855055,No,0.093423356
4,1,2,-0.024205741,No,0.42092147
4,1,2,-0.024205741,No,0.093423356
5,1,2,0.457850837,No,0.617364718
5,1,2,0.457850837,No,0.03658646
6,0,0,0.491784004,No,0.617364718
6,0,0,0.491784004,No,0.03658646
3,0,0,-0.514162633,No,-0.97622575
3,0,0,-0.514162633,No,-1.04156093
4,1,2,-0.986662476,No,-0.97622575
4,1,2,-0.986662476,No,-1.04156093
9,0,1,-1.430999192,No,-0.778771956
3,0,0,0.976272902,No,1.746620339
10,0,0,-1.46589363,No,-0.917076582
10,0,0,1.128950791,No,0.568179135
6,0,0,-0.951720045,No,-2.104163612
7,0,0,-1.115223125,No,-2.104163612
4,1,2,-0.161139189,No,-1.259529212
6,0,0,-0.785850806,No,-1.17713369
6,0,0,-0.785850806,No,-0.273348248
7,1,2,-0.432289873,No,-1.17713369
7,1,2,-0.432289873,No,-0.273348248
5,1,2,1.390986348,No,0.679088355
5,1,2,1.390986348,No,0.355215019
6,1,2,0.939727395,No,0.679088355
6,1,2,0.939727395,No,0.355215019
3,0,0,0.049500252,No,0.374039261
4,0,0,-0.246311142,No,-0.51051001
4,0,0,-0.246311142,No,-0.17363177
3,0,0,-0.024148876,No,-0.51051001
3,0,0,-0.024148876,No,-0.17363177
5,1,2,-0.640821117,No,-1.707205239
8,0,0,0.781465845,No,0.54444856
7,0,0,0.28999876,No,0.57136082
7,0,0,0.28999876,No,0.517253063
8,0,0,0.984745975,No,0.57136082
8,0,0,0.984745975,No,0.517253063
8,0,0,1.425358939,No,1.535575548
10,1,2,0.09113323,No,-0.137366674
3,1,2,0.334661067,No,0.488421017
7,1,2,-1.426871589,No,-1.139969397
7,1,2,-1.426871589,No,-2.441850034
3,1,2,-0.934174425,No,-2.510364122
3,1,2,-0.934174425,No,-0.51051001
4,1,2,0.049829392,No,-2.510364122
4,1,2,0.049829392,No,-0.51051001
8,1,2,-3.162379358,No,-1.791779342
7,0,0,0.421376692,No,0.485885409
7,0,0,0.421376692,No,0.014761923
6,0,0,0.955776202,No,0.485885409
6,0,0,0.955776202,No,0.014761923
10,0,0,-0.808308656,No,-1.035334069
10,1,2,1.267326465,No,0.76060072
7,1,2,-0.603023186,No,-0.779835153
7,1,2,-0.603023186,No,-1.032581904
6,1,2,-0.454112328,No,-0.779835153
6,1,2,-0.454112328,No,-1.032581904
10,0,0,0.09113323,No,0.375757551
4,0,0,0.490160007,No,0.648757835
4,0,0,0.490160007,No,0.465361348
5,0,0,0.683693153,No,0.648757835
5,0,0,0.683693153,No,0.465361348
6,0,0,0.375233866,No,0.296076995
6,0,0,0.375233866,No,0.676926153
7,0,0,0.165276723,No,0.296076995
7,0,0,0.165276723,No,0.676926153
6,1,2,-0.254788314,No,0.308746536
7,0,0,1.189676601,No,2.795851689
7,0,0,1.189676601,No,2.004352722
6,0,0,1.536318537,No,2.795851689
6,0,0,1.536318537,No,2.004352722
5,0,0,-0.144128266,No,-1.02827818
5,0,0,-0.144128266,No,-0.577998124
4,0,0,0.490160007,No,-1.02827818
4,0,0,0.490160007,No,-0.577998124
10,1,2,-2.493394692,No,-1.719009324
6,1,2,-0.10547385,No,0.000128353
6,1,2,-0.10547385,No,-0.2820421
5,1,2,-0.164239504,No,0.000128353
5,1,2,-0.164239504,No,-0.2820421
8,0,0,0.984745975,No,-0.563544193
8,0,0,0.984745975,No,-0.774967434
7,0,0,0.453510222,No,-0.563544193
7,0,0,0.453510222,No,-0.774967434
6,0,0,-1.449327761,No,0.106268581
6,0,0,-1.449327761,No,0.014761923
7,0,0,-0.00545659,No,0.106268581
7,0,0,-0.00545659,No,0.014761923
8,0,0,0.137572751,No,0.40285899
3,0,0,-0.021789952,No,-0.083487766
3,0,0,0.762402291,No,-0.083487766
5,0,0,-0.475256834,No,-0.349351122
5,0,0,-0.475256834,No,-0.646151232
4,0,0,-0.812438386,No,-0.349351122
4,0,0,-0.812438386,No,-0.646151232
8,0,0,1.222417255,No,1.309837718
8,0,0,1.222417255,No,0.57136082
7,0,0,0.698777415,No,1.309837718
7,0,0,0.698777415,No,0.57136082
4,1,2,1.50329209,No,0.512451617
4,1,2,1.50329209,No,0.329575937
5,1,2,0.269782444,No,0.512451617
5,1,2,0.269782444,No,0.329575937
8,1,2,-0.828266891,No,-0.729857569
8,0,0,-1.471190587,No,-3.589776511
7,0,0,-1.590383051,No,-3.589776511
6,0,0,0.624037724,No,1.008008268
6,0,0,0.624037724,No,0.675693823
7,0,0,0.848209975,No,1.008008268
7,0,0,0.848209975,No,0.675693823
3,0,0,0.263370863,No,0.602802774
4,0,0,-1.875084077,No,0.013420198
4,0,0,-1.875084077,No,-2.176545215
3,0,0,-1.424188183,No,0.013420198
3,0,0,-1.424188183,No,-2.176545215
4,0,0,1.720391822,No,1.671054466
4,0,0,1.720391822,No,1.551644642
5,0,0,2.173771708,No,1.671054466
5,0,0,2.173771708,No,1.551644642
5,0,0,1.235463763,No,0.992472139
4,0,0,-0.172276008,No,-0.335866607
4,0,0,-0.172276008,No,-0.106867989
3,0,0,-0.444160668,No,-0.335866607
3,0,0,-0.444160668,No,-0.106867989
10,0,0,1.059762953,No,0.375757551
7,0,0,1.189676601,No,0.875575422
7,0,0,1.189676601,No,0.422615937
6,0,0,0.375233866,No,0.875575422
6,0,0,0.375233866,No,0.422615937
5,1,2,-0.164239504,No,-1.110897103
6,1,2,-1.897247414,No,-1.110897103
10,1,2,-0.946684331,No,-1.035334069
5,0,0,0.457850837,No,-0.185042556
5,0,0,0.457850837,No,0.801295003
6,0,0,0.641098468,No,-0.185042556
6,0,0,0.641098468,No,0.801295003
10,0,0,1.763395423,No,1.427034508
3,1,2,-0.592111583,No,-1.456068845
7,1,2,-0.00545659,No,0.359346466
6,0,0,0.491784004,No,-0.308489829
6,0,0,0.491784004,No,0.227763596
5,0,0,1.624270226,No,-0.308489829
5,0,0,1.624270226,No,0.227763596
4,1,2,0.568075326,No,0.961352515
8,0,0,0.430179655,No,0.827804297
8,0,0,0.430179655,No,0.949571966
7,0,0,0.20824303,No,0.827804297
7,0,0,0.20824303,No,0.949571966
6,1,2,0.7157557,No,-0.536944947
6,1,2,0.7157557,No,0.06185199
5,1,2,0.069044374,No,-0.536944947
5,1,2,0.069044374,No,0.06185199
5,0,0,0.924418593,No,0.801295003
5,0,0,0.924418593,No,1.172877446
6,0,0,0.939727395,No,0.801295003
6,0,0,0.939727395,No,1.172877446
6,1,2,0.342469541,No,0.546392155
6,1,2,0.342469541,No,0.06185199
5,1,2,0.924418593,No,0.546392155
5,1,2,0.924418593,No,0.06185199
7,1,2,-0.859123155,No,-0.336617719
7,1,2,-0.859123155,No,-0.316320192
6,1,2,-0.868785426,No,-0.336617719
6,1,2,-0.868785426,No,-0.316320192
10,1,2,0.295536763,No,-0.546953778
10,1,2,-0.462369469,No,0.05505491
3,0,0,0.904982698,No,0.71718453
5,0,0,-1.019613723,No,-0.090864964
5,0,0,-1.019613723,No,0.247022899
6,0,0,-1.150675096,No,-0.090864964
6,0,0,-1.150675096,No,0.247022899
5,0,0,-0.640821117,No,-0.553029239
5,0,0,-0.640821117,No,-0.441691906
4,0,0,-0.378238922,No,-0.553029239
4,0,0,-0.378238922,No,-0.441691906
3,0,0,2.188206368,No,0.145275747
5,1,2,0.021436018,No,-0.417243828
5,1,2,0.021436018,No,0.307992291
4,1,2,0.345426852,No,-0.417243828
4,1,2,0.345426852,No,0.307992291
8,1,2,-0.184373797,No,-3.278469825
10,0,0,-0.18561812,No,-0.073226146
3,0,0,0.815874708,No,1.701639756
3,0,0,0.815874708,No,1.16164386
4,0,0,0.716145593,No,1.701639756
4,0,0,0.716145593,No,1.16164386
6,1,2,-1.001360632,No,-1.110897103
6,1,2,-2.112804717,No,-1.110897103
6,0,0,-0.475284674,No,-0.273348248
7,0,0,-0.090823247,No,-0.273348248
5,0,0,2.090837982,No,1.975284721
5,0,0,2.090837982,No,2.585614936
6,0,0,1.686299714,No,1.975284721
6,0,0,1.686299714,No,2.585614936
3,0,0,-0.592111583,No,-0.369442157
10,0,0,1.763395423,No,1.056911705
7,1,2,-1.285956438,No,-1.665276618
7,1,2,-1.285956438,No,-0.382536615
6,1,2,-2.112804717,No,-1.665276618
6,1,2,-2.112804717,No,-0.382536615
3,0,0,-1.424188183,No,-1.04156093
3,0,0,-1.424188183,No,-0.97622575
4,0,0,-2.541400278,No,-1.04156093
4,0,0,-2.541400278,No,-0.97622575
4,0,0,0.345426852,No,-0.23723258
4,0,0,0.345426852,No,0.329575937
5,0,0,0.600911011,No,-0.23723258
5,0,0,0.600911011,No,0.329575937
6,0,0,0.292299246,No,-0.382536615
8,0,0,1.183899029,No,1.960344258
3,0,0,-0.592111583,No,0.488421017
5,1,2,-0.553045967,No,0.493917445
5,1,2,-0.553045967,No,0.355215019
6,0,0,-0.702731705,No,0.493917445
6,0,0,-0.702731705,No,0.355215019
10,0,0,0.575448092,No,0.888881776
8,1,2,-0.264860433,No,-0.942241923
7,0,0,0.780533146,No,0.805465665
7,0,0,0.780533146,No,1.020136905
8,0,0,0.509403415,No,0.805465665
8,0,0,0.509403415,No,1.020136905
3,0,0,-0.024148876,No,0.886637211
3,0,0,-0.024148876,No,0.427242263
4,0,0,-0.986662476,No,0.886637211
4,0,0,-0.986662476,No,0.427242263
8,0,0,1.747305486,No,0.827627699
5,0,0,-0.319762089,No,0.247022899
5,0,0,-0.319762089,No,0.673843579
6,0,0,0.118497845,No,0.247022899
6,0,0,0.118497845,No,0.673843579
4,0,0,1.30842666,No,1.361935204
4,0,0,1.30842666,No,1.177709548
3,0,0,1.095882569,No,1.361935204
3,0,0,1.095882569,No,1.177709548
7,0,0,-0.00545659,No,-0.250103769
7,0,0,-0.00545659,No,-0.84277349
6,0,0,-0.28824309,No,-0.250103769
6,0,0,-0.28824309,No,-0.84277349
10,1,2,0.437072417,No,-0.586350371
7,0,0,1.275043257,No,2.266120305
7,0,0,1.275043257,No,2.004352722
6,0,0,2.365664732,No,2.266120305
6,0,0,2.365664732,No,2.004352722
8,1,2,-1.069726801,No,-1.791779342
7,0,0,-0.60931428,No,-0.454413088
6,0,0,-0.180131082,No,0.801295003
6,0,0,-0.180131082,No,0.555641082
5,0,0,0.302328252,No,0.801295003
5,0,0,0.302328252,No,0.555641082
4,1,2,-1.029538118,No,-0.509845015
4,1,2,-1.029538118,No,-2.114561474
5,1,2,-0.640821117,No,-0.509845015
5,1,2,-0.640821117,No,-2.114561474
3,1,2,-0.093080156,No,-0.083487766
8,0,0,-0.506320344,No,-0.305088859
5,1,2,0.10421816,No,-0.78245745
5,1,2,0.10421816,No,-0.21356571
4,1,2,-0.450605499,No,-0.78245745
4,1,2,-0.450605499,No,-0.21356571
3,0,0,0.535866847,No,0.362707003
4,1,2,-0.595338654,No,-0.100926362
4,1,2,-0.595338654,No,-0.553029239
5,1,2,-1.220296111,No,-0.100926362
5,1,2,-1.220296111,No,-0.553029239
8,0,0,-0.184373797,No,0.40285899
5,1,2,0.600911011,No,1.212181113
4,1,2,-0.233505767,No,1.212181113
7,1,2,-1.456689751,No,-0.912267998
6,1,2,-1.946935478,No,-0.912267998
3,1,2,0.325860951,No,-0.103008737
3,1,2,0.325860951,No,-0.240395552
4,1,2,0.420005059,No,-0.103008737
4,1,2,0.420005059,No,-0.240395552
6,1,2,0.417126773,No,0.864259264
6,1,2,0.417126773,No,0.801295003
5,1,2,-0.319762089,No,0.864259264
5,1,2,-0.319762089,No,0.801295003
3,0,0,0.619821883,No,0.888757165
UN,1,2,-1.590383051,No,-1.544297865
7,0,0,-0.176189903,No,-0.448753038
7,0,0,-0.176189903,No,-1.665276618
6,0,0,-0.454112328,No,-0.448753038
6,0,0,-0.454112328,No,-1.665276618
4,1,2,0.86421586,No,1.468781886
4,1,2,0.86421586,No,2.0963368
3,1,2,1.375890431,No,1.468781886
3,1,2,1.375890431,No,2.0963368
4,1,2,-0.764557075,No,-1.092654685
4,1,2,-0.764557075,No,-0.574214459
3,1,2,-0.86417246,No,-1.092654685
3,1,2,-0.86417246,No,-0.574214459
7,0,0,1.189676601,No,1.498196951
7,0,0,1.189676601,No,1.074224691
6,0,0,0.955776202,No,1.498196951
6,0,0,0.955776202,No,1.074224691
10,1,2,-1.085060006,No,-0.586350371
5,1,2,0.187000302,No,-0.145673004
3,0,0,0.904982698,No,0.71718453
5,0,0,0.766475295,No,0.669039466
5,0,0,0.766475295,No,0.648757835
4,1,2,0.996726049,No,0.669039466
4,1,2,0.996726049,No,0.648757835
8,1,2,-0.995848026,No,-0.995863096
8,1,2,-0.995848026,No,-0.967300042
7,0,0,-1.099848665,No,-0.995863096
7,0,0,-1.099848665,No,-0.967300042
5,1,2,-0.971949685,No,-0.21356571
5,1,2,-0.971949685,No,-0.23723258
4,1,2,-0.233505767,No,-0.21356571
4,1,2,-0.233505767,No,-0.23723258
3,1,2,0.395862916,No,0.1880636
3,1,2,0.395862916,No,0.894588734
4,1,2,1.012286127,No,0.1880636
4,1,2,1.012286127,No,0.894588734
10,0,0,0.921387278,No,1.017162832
7,0,0,0.20824303,No,-0.069747872
7,0,0,0.20824303,No,-0.779703644
8,0,0,-0.045162906,No,-0.069747872
8,0,0,-0.045162906,No,-0.779703644
10,0,0,0.298696742,No,1.08130336
6,0,0,1.313013555,No,2.16045563
6,0,0,1.313013555,No,2.3944378
5,0,0,0.691134715,No,2.16045563
5,0,0,0.691134715,No,2.3944378
3,0,0,0.395862916,No,0.886637211
3,0,0,0.395862916,No,0.627533608
4,0,0,0.568075326,No,0.886637211
4,0,0,0.568075326,No,0.627533608
4,1,2,-0.522972076,No,-0.23723258
4,1,2,-0.522972076,No,-0.688814651
5,1,2,-0.971949685,No,-0.23723258
5,1,2,-0.971949685,No,-0.688814651
6,1,2,-0.454112328,No,-0.514969461
6,1,2,-0.454112328,No,-0.84277349
7,1,2,-1.456689751,No,-0.514969461
7,1,2,-1.456689751,No,-0.84277349
10,0,0,-0.805357233,No,-1.472260788
3,1,2,-0.235660564,No,-0.312251279
5,1,2,-0.30969255,No,0.058005113
6,0,0,0.706972343,No,0.279627615
6,0,0,0.706972343,No,0.042999109
7,0,0,0.762843318,No,0.279627615
7,0,0,0.762843318,No,0.042999109
4,0,0,-0.595338654,No,-0.918763668
10,1,2,-1.172321898,No,-0.793702314
10,0,0,0.148750896,No,0.193291829
10,0,0,-1.612679496,No,-0.917076582
10,1,2,-0.047242445,No,-1.420177237
8,0,0,0.667850935,No,0.661359364
6,1,2,-0.868785426,No,-1.441999382
6,1,2,-0.868785426,No,-0.589695605
7,1,2,-0.603023186,No,-1.441999382
7,1,2,-0.603023186,No,-0.589695605
4,0,0,1.160356393,No,0.560769826
7,0,0,1.352823262,No,1.917689075
7,0,0,1.352823262,No,1.525997169
8,0,0,1.539312295,No,1.917689075
8,0,0,1.539312295,No,1.525997169
4,0,0,1.141459203,No,1.687430054
4,0,0,1.141459203,No,2.216279337
5,0,0,0.766475295,No,1.687430054
5,0,0,0.766475295,No,2.216279337
8,0,0,0.984745975,No,1.309837718
8,0,0,0.984745975,No,1.917689075
7,0,0,0.617021684,No,1.309837718
7,0,0,0.617021684,No,1.917689075
7,1,2,-0.859123155,No,-0.020270362
7,1,2,-0.859123155,No,0.213411192
6,1,2,-0.537046948,No,-0.020270362
6,1,2,-0.537046948,No,0.213411192
9,1,2,-0.462369469,No,-0.778771956
10,0,0,0.589108495,No,0.131604695
10,0,0,0.735894361,No,0.501727499
9,1,2,-0.878750166,No,-0.176830975
10,1,2,0.515715562,No,0.316666097
3,0,0,0.904982698,No,0.088084869
4,0,0,-0.468416542,No,-0.918011282
4,0,0,-0.468416542,No,-0.17363177
3,0,0,-0.724168529,No,-0.918011282
3,0,0,-0.724168529,No,-0.17363177
10,1,2,-0.946684331,No,-1.035334069
5,0,0,1.097603863,No,1.347966525
5,0,0,1.097603863,No,0.648757835
4,0,0,1.286192358,No,1.347966525
4,0,0,1.286192358,No,0.648757835
5,0,0,1.428732431,No,2.637927936
5,0,0,1.428732431,No,1.671054466
3,0,0,1.720391822,No,2.637927936
3,0,0,1.720391822,No,1.671054466
6,1,2,-0.20530847,No,-0.846051576
4,0,0,-0.838592209,No,0.026659574
8,0,0,0.905522215,No,1.309837718
8,0,0,0.905522215,No,1.084247774
7,0,0,1.189311801,No,1.309837718
7,0,0,1.189311801,No,1.084247774
7,0,0,1.679846186,No,2.238243421
7,0,0,1.679846186,No,0.877518815
8,0,0,1.697759816,No,2.238243421
8,0,0,1.697759816,No,0.877518815
7,1,2,-0.432289873,No,-0.779835153
7,1,2,-0.432289873,No,-0.589695605
6,1,2,-0.951720045,No,-0.779835153
6,1,2,-0.951720045,No,-0.589695605
8,0,0,0.540005935,No,0.190474635
3,0,0,1.11885331,No,1.575047705
6,0,0,-0.404102777,No,-0.493660739
6,0,0,-0.404102777,No,-0.218316388
5,0,0,-0.319762089,No,-0.493660739
5,0,0,-0.319762089,No,-0.218316388
6,0,0,-0.537046948,No,0.345844038
6,0,0,-0.537046948,No,0.296076995
7,0,0,-0.176189903,No,0.345844038
7,0,0,-0.176189903,No,0.296076995
6,0,0,-1.673275719,No,-1.975028014
6,0,0,-1.673275719,No,-1.110476354
5,0,0,-0.475284674,No,-1.975028014
5,0,0,-0.475284674,No,-1.110476354
5,1,2,-0.889167543,No,-0.756707357
3,1,2,0.325860951,No,-0.97622575
3,1,2,0.325860951,No,-1.375379837
4,1,2,-0.542451675,No,-0.97622575
4,1,2,-0.542451675,No,-1.375379837
7,0,0,-0.00545659,No,0.169538052
7,0,0,-0.00545659,No,0.61070973
6,0,0,0.624037724,No,0.169538052
6,0,0,0.624037724,No,0.61070973
8,1,2,-0.023400523,No,0.190474635
11,0,0,0.882680227,No,-0.238518109
6,0,0,0.458168485,No,1.736388921
6,0,0,0.458168485,No,1.688005365
7,0,0,1.018943288,No,1.736388921
7,0,0,1.018943288,No,1.688005365
8,1,2,0.218059387,No,0.26126942
8,0,0,0.781465845,No,0.615243345
3,0,0,-0.444160668,No,0.362707003
9,1,2,0.506260254,No,0.247476494
